1.112243816565996660e-04 4.503079203639242678e+02 4.503079203646698829e+02 4.503078120210487896e+02
1.115064526902066495e-04 4.514165734007472679e+02 4.514165734009321227e+02 4.514164642107969598e+02
1.117892390711755724e-04 4.525278938208272166e+02 4.525278938204653514e+02 4.525277838187470820e+02
1.120727426136659344e-04 4.536417005921318264e+02 4.536417005913030494e+02 4.536415898093708279e+02
1.123569651364380337e-04 4.547578098429629563e+02 4.547578098418152877e+02 4.547576981947141235e+02
1.126419084628647031e-04 4.558760348317802027e+02 4.558760348305321486e+02 4.558759222900029044e+02
1.129275744209428571e-04 4.569962030447348411e+02 4.569962030436718692e+02 4.569960896949420430e+02
1.132139648433054047e-04 4.581183760313734297e+02 4.581183760307658304e+02 4.581182618555433805e+02
1.135010815672328228e-04 4.592427891853720894e+02 4.592427891854122208e+02 4.592426741273098969e+02
1.137889264346650961e-04 4.603696853783715142e+02 4.603696853791695389e+02 4.603695694498739499e+02
1.140775012922134405e-04 4.614993111351568587e+02 4.614993111367376741e+02 4.614991943208679004e+02
1.143668079911721745e-04 4.626319166723240528e+02 4.626319166746243354e+02 4.626317989735925948e+02
1.146568483875306052e-04 4.637677559373024678e+02 4.637677559401674330e+02 4.637676373561818650e+02
1.149476243419849406e-04 4.649070866477329105e+02 4.649070866509130155e+02 4.649069671801378263e+02
1.152391377199501890e-04 4.660501438782043806e+02 4.660501438813619188e+02 4.660500235244192595e+02
1.155313903915721803e-04 4.671969078583616692e+02 4.671969078611635950e+02 4.671967865677178224e+02
1.158243842317395049e-04 4.683472123465390951e+02 4.683472123487119347e+02 4.683470901264132635e+02
1.161181211200955902e-04 4.695008867752166566e+02 4.695008867765492937e+02 4.695007636730972536e+02
1.164126029410507478e-04 4.706577578384957974e+02 4.706577578388419170e+02 4.706576338097876260e+02
1.167078315837942492e-04 4.718176494628115734e+02 4.718176494620919357e+02 4.718175244706917510e+02
1.170038089423064285e-04 4.729803827773765761e+02 4.729803827755816314e+02 4.729802568344756537e+02
1.173005369153708925e-04 4.741457760843535993e+02 4.741457760815459892e+02 4.741456492018560311e+02
1.175980174065866375e-04 4.753136637398383186e+02 4.753136637361479870e+02 4.753135358992695956e+02
1.178962523243803272e-04 4.764840036138601249e+02 4.764840036094380480e+02 4.764838748156237216e+02
1.181952435820184360e-04 4.776568044825438619e+02 4.776568044775427779e+02 4.776566747196835081e+02
1.184949930976196498e-04 4.788320753488071091e+02 4.788320753433812342e+02 4.788319445797512799e+02
1.187955027941670630e-04 4.800098252931309162e+02 4.800098252874360014e+02 4.800096935241036249e+02
1.190967745995205791e-04 4.811900634743450382e+02 4.811900634685384830e+02 4.811899307474379270e+02
1.193988104464292570e-04 4.823727991304202760e+02 4.823727991246609008e+02 4.823726654233985300e+02
1.197016122725437119e-04 4.835580415792686040e+02 4.835580415737168209e+02 4.835579068252381489e+02
1.200051820204285424e-04 4.847458080794536954e+02 4.847458080742681545e+02 4.847456722941740850e+02
1.203095216375747858e-04 4.859361539619515042e+02 4.859361539572738593e+02 4.859360171707583049e+02
1.206146330764124405e-04 4.871291467306938330e+02 4.871291467266433983e+02 4.871290089103828791e+02
1.209205182943229475e-04 4.883248548543037941e+02 4.883248548509766351e+02 4.883247159947500791e+02
1.212271792536518083e-04 4.895233477741221009e+02 4.895233477715902382e+02 4.895232078574562138e+02
1.215346179217211209e-04 4.907246959144350740e+02 4.907246959127455739e+02 4.907245549500271977e+02
1.218428362708422105e-04 4.919289706927972361e+02 4.919289706919711307e+02 4.919288286715576533e+02
1.221518362783282740e-04 4.931362445308641895e+02 4.931362445308957945e+02 4.931361014330512944e+02
1.224616199265071606e-04 4.943465992617805114e+02 4.943465992626327647e+02 4.943464550945458882e+02
1.227721892027338799e-04 4.955601479380378578e+02 4.955601479396286209e+02 4.955600026761246113e+02
1.230835460994036132e-04 4.967770119616914144e+02 4.967770119638891515e+02 4.967768655852850657e+02
1.233956926139642761e-04 4.979973144774759248e+02 4.979973144800978844e+02 4.979971670147343730e+02
1.237086307489294477e-04 4.992211803910669801e+02 4.992211803938774324e+02 4.992210318333540613e+02
1.240223625118911917e-04 5.004487363875084611e+02 5.004487363902169363e+02 5.004485866728021506e+02
1.243368899155329577e-04 5.016801109498094320e+02 5.016801109520689010e+02 5.016799601035491492e+02
1.246522149776424027e-04 5.029154342105909450e+02 5.029154342119959438e+02 5.029152822626267607e+02
1.249683397211244821e-04 5.041547365937697123e+02 5.041547365938986331e+02 5.041545834715985848e+02
1.252852661740142708e-04 5.053977742432621199e+02 5.053977742417965828e+02 5.053976199542295262e+02
1.256029963694901093e-04 5.066442534805840978e+02 5.066442534773332227e+02 5.066440980605822801e+02
1.259215323458865593e-04 5.078938760076774770e+02 5.078938760025823171e+02 5.078937194004151934e+02
1.262408761467075232e-04 5.091463388577042792e+02 5.091463388508428238e+02 5.091461810482569490e+02
1.265610298206393356e-04 5.104013343453917173e+02 5.104013343369837230e+02 5.104011753688421891e+02
1.268819954215638819e-04 5.116585500169194347e+02 5.116585500073313710e+02 5.116583898420439027e+02
1.272037750085718802e-04 5.129176704020359239e+02 5.129176703917853501e+02 5.129175089776731511e+02
1.275263706459758915e-04 5.141785737015266022e+02 5.141785736911974709e+02 5.141784110710068489e+02
1.278497844033237908e-04 5.154415126857172709e+02 5.154415126757909320e+02 5.154413488674122164e+02
1.281740183554119132e-04 5.167067859442656754e+02 5.167067859350978551e+02 5.167066208704395649e+02
1.284990745822983628e-04 5.179746965973686201e+02 5.179746965891843047e+02 5.179745302652607961e+02
1.288249551693164017e-04 5.192455523438318323e+02 5.192455523367210617e+02 5.192453847736176158e+02
1.291516622070877868e-04 5.205196655095742244e+02 5.205196655034866353e+02 5.205194966781241419e+02
1.294791977915362672e-04 5.217973530965824693e+02 5.217973530913225204e+02 5.217971829715290824e+02
1.298075640239008662e-04 5.230789323004088374e+02 5.230789322956327396e+02 5.230787608877442381e+02
1.301367630107495962e-04 5.243644945121991441e+02 5.243644945075183159e+02 5.243643218284227032e+02
1.304667968639927134e-04 5.256537962743511798e+02 5.256537962694900443e+02 5.256536222911305458e+02
1.307976677008964325e-04 5.269465637350828047e+02 5.269465637298953880e+02 5.269463884220933778e+02
1.311293776440965338e-04 5.282425187294772968e+02 5.282425187239523439e+02 5.282423420886077565e+02
1.314619288216118070e-04 5.295413787335443203e+02 5.295413787278098425e+02 5.295412007776892551e+02
1.317953233668579024e-04 5.308428568178566138e+02 5.308428568121850049e+02 5.308426775206345383e+02
1.321295634186608827e-04 5.321466616007623998e+02 5.321466615955754378e+02 5.321464809333353969e+02
1.324646511212710200e-04 5.334525083026996981e+02 5.334525082985684321e+02 5.334523262765179652e+02
1.328005886243764839e-04 5.347604175764391812e+02 5.347604175739369339e+02 5.347602341819347203e+02
1.331373780831171646e-04 5.360707544944796155e+02 5.360707544940121352e+02 5.360705697162227352e+02
1.334750216580985512e-04 5.373839075775304082e+02 5.373839075793206348e+02 5.373837214134545093e+02
1.338135215154055279e-04 5.387002712243807991e+02 5.387002712284623840e+02 5.387000836547850895e+02
1.341528798266162787e-04 5.400202457741629587e+02 5.400202457803732159e+02 5.400200567833009018e+02
1.344930987688161929e-04 5.413442375691846564e+02 5.413442375771577417e+02 5.413440471519542143e+02
1.348341805246119050e-04 5.426726590183396866e+02 5.426726590274992077e+02 5.426724671778771381e+02
1.351761272821452810e-04 5.440059090481066733e+02 5.440059090576685321e+02 5.440057157580763487e+02
1.355189412351073775e-04 5.453440211041611292e+02 5.453440211133161029e+02 5.453438263331472626e+02
1.358626245827526181e-04 5.466866965880655016e+02 5.466866965961493179e+02 5.466865003738486166e+02
1.362071795299128057e-04 5.480336204524342065e+02 5.480336204589393674e+02 5.480334227591683884e+02
1.365526082870113810e-04 5.493844726555432771e+02 5.493844726601247430e+02 5.493842734338285254e+02
1.368989130700774620e-04 5.507389281080081673e+02 5.507389281104893826e+02 5.507387273997063630e+02
1.372460961007601827e-04 5.520966566189767946e+02 5.520966566193558265e+02 5.520964544101323099e+02
1.375941596063428966e-04 5.534573228418256576e+02 5.534573228402816767e+02 5.534571190939989265e+02
1.379431058197574608e-04 5.548206084051219023e+02 5.548206084020096114e+02 5.548204031103551870e+02
1.382929369795985472e-04 5.561864478888354597e+02 5.561864478845543545e+02 5.561862410576728735e+02
1.386436553301380900e-04 5.575549413492029771e+02 5.575549413441093520e+02 5.575547329635572851e+02
1.389952631213395154e-04 5.589261930845866573e+02 5.589261930789907638e+02 5.589259831046562113e+02
1.393477626088724059e-04 5.603003089289251193e+02 5.603003089230888918e+02 5.603000973727570226e+02
1.397011560541267026e-04 5.616773962679950500e+02 5.616773962621307419e+02 5.616771831158259829e+02
1.400554457242274785e-04 5.630575640558276973e+02 5.630575640500957206e+02 5.630573492867656569e+02
1.404106338920492762e-04 5.644409228312725872e+02 5.644409228257794666e+02 5.644407064590956224e+02
1.407667228362308263e-04 5.658275728144783443e+02 5.658275728092814916e+02 5.658273548143711196e+02
1.411237148411895485e-04 5.672175203617118768e+02 5.672175203568706365e+02 5.672173007010525225e+02
1.414816121971363241e-04 5.686107260976858697e+02 5.686107260932868712e+02 5.686105047759050422e+02
1.418404172000901052e-04 5.700071496636462598e+02 5.700071496598044405e+02 5.700069266841038598e+02
1.422001321518926874e-04 5.714067499910360084e+02 5.714067499878959779e+02 5.714065253171887662e+02
1.425607593602234546e-04 5.728094852938556869e+02 5.728094852915924093e+02 5.728092589199063696e+02
1.429223011386141786e-04 5.742153130609615346e+02 5.742153130597813515e+02 5.742150850094885755e+02
1.432847598064638725e-04 5.756241900482889378e+02 5.756241900484308189e+02 5.756239602718709421e+02
1.436481376890537257e-04 5.770361025525398873e+02 5.770361025542587186e+02 5.770358710233601869e+02
1.440124371175618490e-04 5.784512138918083792e+02 5.784512138952736677e+02 5.784509806253360011e+02
1.443776604290784805e-04 5.798697541511562576e+02 5.798697541564110907e+02 5.798695191296669691e+02
1.447438099666207580e-04 5.812919569227414058e+02 5.812919569296981308e+02 5.812917201306220250e+02
1.451108880791478434e-04 5.827180592548518234e+02 5.827180592632873868e+02 5.827178206636876894e+02
1.454788971215760474e-04 5.841483016883454411e+02 5.841483016978964997e+02 5.841480612898064919e+02
1.458478394547937918e-04 5.855829282934231514e+02 5.855829283035810704e+02 5.855826861137594506e+02
1.462177174456769232e-04 5.870221867067358517e+02 5.870221867168420431e+02 5.870219426926604456e+02
1.465885334671037299e-04 5.884662331585714128e+02 5.884662331678686087e+02 5.884659872731413088e+02
1.469602898979702828e-04 5.899148046511629673e+02 5.899148046590456715e+02 5.899145569236044366e+02
1.473329891232056960e-04 5.913675171747278227e+02 5.913675171808183677e+02 5.913672675928021363e+02
1.477066335337873595e-04 5.928239806832666545e+02 5.928239806874236137e+02 5.928237292175558650e+02
1.480812255267563080e-04 5.942837990341323575e+02 5.942837990364592997e+02 5.942835456654672726e+02
1.484567675052326163e-04 5.957465699231880762e+02 5.957465699240420918e+02 5.957463146237798810e+02
1.488332618784307681e-04 5.972118848193713347e+02 5.972118848193722442e+02 5.972116275932753524e+02
1.492107110616751873e-04 5.986793289762094901e+02 5.986793289762489394e+02 5.986790698302010014e+02
1.495891174764156604e-04 6.001486643061816721e+02 6.001486643073184268e+02 6.001484032063945051e+02
1.499684835502429221e-04 6.016202258396585876e+02 6.016202258427636025e+02 6.016199627536112757e+02
1.503488117169042137e-04 6.030944670395304001e+02 6.030944670452081482e+02 6.030942019644289758e+02
1.507301044163188684e-04 6.045718482667715534e+02 6.045718482753500211e+02 6.045715812115881818e+02
1.511123640945939782e-04 6.060528368536226935e+02 6.060528368651436040e+02 6.060525677905991415e+02
1.514955932040401413e-04 6.075379071774463000e+02 6.075379071916544262e+02 6.075376360750485674e+02
1.518797942031870757e-04 6.090275407352529555e+02 6.090275407515857751e+02 6.090272675845350250e+02
1.522649695567995559e-04 6.105222255516373480e+02 6.105222255692143563e+02 6.105219503461794375e+02
1.526511217358930532e-04 6.120222362045165028e+02 6.120222362222717720e+02 6.120219589272644498e+02
1.530382532177497273e-04 6.135273109793781714e+02 6.135273109964056175e+02 6.135270316089142852e+02
1.534263664859341746e-04 6.150371028336256813e+02 6.150371028492387495e+02 6.150368213551818144e+02
1.538154640303095557e-04 6.165512592230272730e+02 6.165512592367672369e+02 6.165509756048741110e+02
1.542055483470533702e-04 6.180694220429799088e+02 6.180694220546239421e+02 6.180691362953950829e+02
1.545966219386736118e-04 6.195912275692406865e+02 6.195912275788107308e+02 6.195909396747834990e+02
1.549886873140247055e-04 6.211163063981102823e+02 6.211163064058819145e+02 6.211160163117616548e+02
1.553817469883237714e-04 6.226442855348395824e+02 6.226442855413495181e+02 6.226439932675592672e+02
1.557758034831665617e-04 6.241749768525602349e+02 6.241749768584867297e+02 6.241746823846565349e+02
1.561708593265437783e-04 6.257085279804159654e+02 6.257085279863538290e+02 6.257082312738532437e+02
1.565669170528572005e-04 6.272451235610998310e+02 6.272451235675331418e+02 6.272448246117331792e+02
1.569639792029360289e-04 6.287849509990800243e+02 6.287849510063784919e+02 6.287846498200224232e+02
1.573620483240531758e-04 6.303282004898787818e+02 6.303282004982927447e+02 6.303278970489161566e+02
1.577611269699414470e-04 6.318750650496081107e+02 6.318750650592646707e+02 6.318747592905081092e+02
1.581612177008102113e-04 6.334257405447887095e+02 6.334257405556869571e+02 6.334254324835742409e+02
1.585623230833615549e-04 6.349804240357036633e+02 6.349804240477112671e+02 6.349801136618086730e+02
1.589644456908069243e-04 6.365392408965060440e+02 6.365392409094071127e+02 6.365389281707554119e+02
1.593675881028834974e-04 6.381022156303847623e+02 6.381022156439491937e+02 6.381019005520986411e+02
1.597717529058708807e-04 6.396693655122747941e+02 6.396693655262635048e+02 6.396690480634400728e+02
1.601769426926075884e-04 6.412407079385108091e+02 6.412407079526752796e+02 6.412403880876275934e+02
1.605831600625077127e-04 6.428162604278588788e+02 6.428162604419412673e+02 6.428159381635094860e+02
1.609904076215776204e-04 6.443960406225596671e+02 6.443960406362920139e+02 6.443957159350128450e+02
1.613986879824325950e-04 6.459800662893788967e+02 6.459800663024834648e+02 6.459797391456613695e+02
1.618080037643137236e-04 6.475683534406779245e+02 6.475683534528678820e+02 6.475680238167188918e+02
1.622183575931045933e-04 6.491608712083946102e+02 6.491608712194087047e+02 6.491605391036409856e+02
1.626297521013482050e-04 6.507575388662739897e+02 6.507575388759132693e+02 6.507572042696178869e+02
1.630421899282637785e-04 6.523582719933477847e+02 6.523582720014802590e+02 6.523579348628848038e+02
1.634556737197637470e-04 6.539629847438696970e+02 6.539629847504321560e+02 6.539626450522763434e+02
1.638702061284707796e-04 6.555715898319945154e+02 6.555715898369957131e+02 6.555712475948126894e+02
1.642857898137346946e-04 6.571839985163206848e+02 6.571839985198433851e+02 6.571836537014190753e+02
1.647024274416495357e-04 6.588001205842896297e+02 6.588001205864934491e+02 6.587997731504108287e+02
1.651201216850707565e-04 6.604198691084176289e+02 6.604198691095381264e+02 6.604195190592107565e+02
1.655388752236322970e-04 6.620432278303466092e+02 6.620432278306428771e+02 6.620428751511151404e+02
1.659586907437637677e-04 6.636702360773799683e+02 6.636702360770925679e+02 6.636698807300080034e+02
1.663795709387077702e-04 6.653009351361695281e+02 6.653009351355185572e+02 6.653005771018563337e+02
1.668015185085370818e-04 6.669353668231674419e+02 6.669353668223516252e+02 6.669350060841577488e+02
1.672245361601719751e-04 6.685735734901317073e+02 6.685735734893276003e+02 6.685732100357594163e+02
1.676486266073976743e-04 6.702155980296766984e+02 6.702155980290377784e+02 6.702152318416726757e+02
1.680737925708816749e-04 6.718614838808829290e+02 6.718614838805386853e+02 6.718611149223389702e+02
1.685000367781912538e-04 6.735112715875782214e+02 6.735112715876359744e+02 6.735108998440160804e+02
1.689273619638109248e-04 6.751649669256568131e+02 6.751649669262287716e+02 6.751645923834096266e+02
1.693557708691600298e-04 6.768225549598346333e+02 6.768225549610548342e+02 6.768221775858665978e+02
1.697852662426102761e-04 6.784840201514641649e+02 6.784840201534889275e+02 6.784836399424214051e+02
1.702158508395033539e-04 6.801493466112868873e+02 6.801493466142958368e+02 6.801489635397578013e+02
1.706475274221687453e-04 6.818185180955764508e+02 6.818185180997734278e+02 6.818181321154467014e+02
1.710802987599412605e-04 6.834915180022416052e+02 6.834915180078551202e+02 6.834911291133345230e+02
1.715141676291789547e-04 6.851683293668999113e+02 6.851683293741840544e+02 6.851679375491588644e+02
1.719491368132808004e-04 6.868489537741320419e+02 6.868489537833518170e+02 6.868485590032850041e+02
1.723852091027047121e-04 6.885335319467868658e+02 6.885335319581031399e+02 6.885331342052211312e+02
1.728223872949853006e-04 6.902222688508347801e+02 6.902222688642490311e+02 6.902218681082293870e+02
1.732606741947518702e-04 6.919153727462446568e+02 6.919153727615927210e+02 6.919149689824736242e+02
1.737000726137464168e-04 6.936130549376839554e+02 6.936130549546303428e+02 6.936126481163585140e+02
1.741405853708417070e-04 6.953155298065586294e+02 6.953155298245903850e+02 6.953151199270037068e+02
1.745822152920593028e-04 6.970230148433427075e+02 6.970230148617631585e+02 6.970226018935209140e+02
1.750249652105876946e-04 6.987357306802045969e+02 6.987357306981273268e+02 6.987353145882791523e+02
1.754688379668004896e-04 7.004538383487988540e+02 7.004538383651946560e+02 7.004534191030618331e+02
1.759138364082746253e-04 7.021771586603067590e+02 7.021771586742942191e+02 7.021767362771166745e+02
1.763599633898086934e-04 7.039053932502527005e+02 7.039053932612042672e+02 7.039049676783621408e+02
1.768072217734411808e-04 7.056382389136049369e+02 7.056382389211566988e+02 7.056378101172615516e+02
1.772556144284688745e-04 7.073753876444436628e+02 7.073753876485045566e+02 7.073749556193322405e+02
1.777051442314652114e-04 7.091165265847782848e+02 7.091165265855405551e+02 7.091160912887161203e+02
1.781558140662987911e-04 7.108613379729042663e+02 7.108613379708532420e+02 7.108608993848494038e+02
1.786076268241519160e-04 7.126094990917506493e+02 7.126094990876752036e+02 7.126090572187124508e+02
1.790605854035389952e-04 7.143607856988744516e+02 7.143607856937851466e+02 7.143603404907655658e+02
1.795146927103252743e-04 7.161153650893431859e+02 7.161153650841256422e+02 7.161149165007511783e+02
1.799699516577454568e-04 7.178735012993507780e+02 7.178735012946758616e+02 7.178730493334064704e+02
1.804263651664222978e-04 7.196354623279343059e+02 7.196354623242501702e+02 7.196350069605215367e+02
1.808839361643854423e-04 7.214015201789657112e+02 7.214015201764892709e+02 7.214010613739640121e+02
1.813426675870902086e-04 7.231719509035268629e+02 7.231719509022354941e+02 7.231714886505567392e+02
1.818025623774363185e-04 7.249470346426694505e+02 7.249470346422924649e+02 7.249465688992498826e+02
1.822636234857869246e-04 7.267270555347873824e+02 7.267270555347970458e+02 7.267265862620193957e+02
1.827258538699874212e-04 7.285121815566383248e+02 7.285121815563528571e+02 7.285117087530198887e+02
1.831892564953844181e-04 7.303022406863171909e+02 7.303022406852146560e+02 7.303017643229215992e+02
1.836538343348448766e-04 7.320969976193572393e+02 7.320969976171382996e+02 7.320965176524607614e+02
1.841195903687750830e-04 7.338962132900817323e+02 7.338962132866779484e+02 7.338957297036604359e+02
1.845865275851397579e-04 7.356996448314559984e+02 7.356996448270381279e+02 7.356991576016400813e+02
1.850546489794813274e-04 7.375070455345743312e+02 7.375070455295607417e+02 7.375065546288496989e+02
1.855239575549390057e-04 7.393181648077688806e+02 7.393181648028344171e+02 7.393176701966516475e+02
1.859944563222682020e-04 7.411327491268257290e+02 7.411327491229097859e+02 7.411322507851715500e+02
1.864661482998596835e-04 7.429507034075486445e+02 7.429507034057070314e+02 7.429502013088653030e+02
1.869390365137590915e-04 7.447722732850188549e+02 7.447722732860947872e+02 7.447717673970596479e+02
1.874131239976862401e-04 7.465977513956532903e+02 7.465977514002270254e+02 7.465972417003558803e+02
1.878884137930546586e-04 7.484274347582818336e+02 7.484274347666607810e+02 7.484269212270062326e+02
1.883649089489909992e-04 7.502616248205363263e+02 7.502616248327451558e+02 7.502611074112153347e+02
1.888426125223547150e-04 7.521006275056604409e+02 7.521006275214309653e+02 7.521001061929088110e+02
1.893215275777576298e-04 7.539447532597513373e+02 7.539447532785118256e+02 7.539442280178238889e+02
1.898016571875835352e-04 7.557943145217872143e+02 7.557943145426546607e+02 7.557937853175933469e+02
1.902830044320080315e-04 7.576494512234704644e+02 7.576494512454178221e+02 7.576489180332746400e+02
1.907655723990181245e-04 7.595100162914833390e+02 7.595100163136276024e+02 7.595094790858578335e+02
1.912493641844321751e-04 7.613758336061234786e+02 7.613758336277581975e+02 7.613752923423777474e+02
1.917343828919196855e-04 7.632467241603080765e+02 7.632467241809101779e+02 7.632461788063063750e+02
1.922206316330212492e-04 7.651225060285973996e+02 7.651225060478341220e+02 7.651219565616897853e+02
1.927081135271684997e-04 7.670029943359319304e+02 7.670029943536676456e+02 7.670024407322871411e+02
1.931968317017040602e-04 7.688880012260793819e+02 7.688880012423828703e+02 7.688874434436620504e+02
1.936867892919017637e-04 7.707773385069779124e+02 7.707773385221267972e+02 7.707767765092340824e+02
1.941779894409865483e-04 7.726709071860107088e+02 7.726709072004024392e+02 7.726703409544561509e+02
1.946704353001548404e-04 7.745687201961052324e+02 7.745687202101411231e+02 7.745681496999941373e+02
1.951641300285946118e-04 7.764707975322149878e+02 7.764707975462929426e+02 7.764702227242919435e+02
1.956590767935057363e-04 7.783771593789008421e+02 7.783771593934150133e+02 7.783765802336931756e+02
1.961552787701202909e-04 7.802878261122207277e+02 7.802878261275612886e+02 7.802872425996999937e+02
1.966527391417228305e-04 7.822028183016336698e+02 7.822028183181862460e+02 7.822022303898846758e+02
1.971514610996709610e-04 7.841221567119241627e+02 7.841221567300698325e+02 7.841215643745242687e+02
1.976514478434157759e-04 7.860458659717533010e+02 7.860458659918639341e+02 7.860452691595439774e+02
1.981527025805222668e-04 7.879740472706323544e+02 7.879740472929870521e+02 7.879734459604599124e+02
1.986552285266900044e-04 7.899068754302769548e+02 7.899068754549790583e+02 7.899062695985385290e+02
1.991590289057738200e-04 7.918445306360958966e+02 7.918445306630634377e+02 7.918439202222433551e+02
1.996641069498042962e-04 7.937871956795750066e+02 7.937871957085344548e+02 7.937865806636192474e+02
2.001704658990087200e-04 7.957350559856731707e+02 7.957350560161521571e+02 7.957344363412796611e+02
2.006781090018317361e-04 7.976882996404608548e+02 7.976882996717814649e+02 7.976876753161888018e+02
2.011870395149561639e-04 7.996471174190213560e+02 7.996471174502930808e+02 7.996464883893785327e+02
2.016972607033240582e-04 8.016116864588389035e+02 8.016116864889696672e+02 8.016110526841356432e+02
2.022087758401574446e-04 8.035819605163782171e+02 8.035819605443249429e+02 8.035813219549447695e+02
2.027215882069794881e-04 8.055577275087082398e+02 8.055577275336672756e+02 8.055570841345077042e+02
2.032357010936353917e-04 8.075387681725380844e+02 8.075387681939588447e+02 8.075381199400490004e+02
2.037511177983136734e-04 8.095248597063325633e+02 8.095248597239268520e+02 8.095242065880659084e+02
2.042678416275671459e-04 8.115157757324758450e+02 8.115157757462271775e+02 8.115151176871114558e+02
2.047858758963343293e-04 8.135112862590960958e+02 8.135112862692698172e+02 8.135106232302879334e+02
2.053052239279604845e-04 8.155111576415346235e+02 8.155111576486877993e+02 8.155104896184218433e+02
2.058258890542191352e-04 8.175151749266779007e+02 8.175151749316432870e+02 8.175145018759135382e+02
2.063478746153333447e-04 8.195233213802732735e+02 8.195233213839300106e+02 8.195226432485574151e+02
2.068711839599971566e-04 8.215356867488825401e+02 8.215356867520299602e+02 8.215350034974005666e+02
2.073958204453970613e-04 8.235523630190770064e+02 8.235523630224305407e+02 8.235516746128505474e+02
2.079217874372336265e-04 8.255734434773955854e+02 8.255734434815831264e+02 8.255727498892501899e+02
2.084490883097429371e-04 8.275990227240474724e+02 8.275990227296063040e+02 8.275983239045192477e+02
