4.51064e-07 2.95905e-07 2.74779e-07 3.10628e-07 3.00736e-07 3.26728e-07 3.40102e-07 3.60845e-07 4.20068e-07 4.59e-07 5.06172e-07 3.69696e-07 2.47239e-07 1.97828e-07 1.40507e-07 1.28518e-07 9.79559e-08 8.3769e-08 6.46346e-08 5.58489e-08 4.65013e-08 2.85092e-08 2.71413e-08 2.84104e-08 2.64581e-08 
3.34251e-07 2.73248e-07 1.89745e-07 2.55566e-07 2.11588e-07 2.52826e-07 2.57268e-07 2.78876e-07 2.90498e-07 3.33988e-07 3.69696e-07 4.34699e-07 2.99367e-07 2.47976e-07 1.89356e-07 1.62821e-07 1.1827e-07 9.64178e-08 7.87695e-08 6.07836e-08 5.44905e-08 3.98854e-08 3.99546e-08 2.90473e-08 2.75273e-08 
3.6511e-07 1.87594e-07 7.88666e-08 1.44225e-07 1.40262e-07 1.54527e-07 1.75791e-07 1.78781e-07 1.97105e-07 2.21764e-07 2.47239e-07 2.99367e-07 3.22967e-07 2.59933e-07 2.10141e-07 1.6748e-07 1.29387e-07 9.42557e-08 7.5706e-08 6.55537e-08 5.78087e-08 4.55549e-08 3.83931e-08 3.50703e-08 3.49457e-08 
1.85657e-07 5.84335e-08 2.51491e-08 1.19065e-07 1.04892e-07 1.31319e-07 1.57379e-07 1.6519e-07 1.50262e-07 1.7315e-07 1.97828e-07 2.47976e-07 2.59933e-07 3.1438e-07 2.49627e-07 2.0619e-07 1.63625e-07 1.25206e-07 1.07315e-07 8.44573e-08 5.82591e-08 4.42834e-08 2.98668e-08 2.51139e-08 2.05767e-08 
1.23952e-08 4.69894e-08 -3.59961e-08 4.48048e-08 4.09586e-08 5.42971e-08 8.67362e-08 1.02082e-07 8.37013e-08 1.16387e-07 1.40507e-07 1.89356e-07 2.10141e-07 2.49627e-07 3.06449e-07 2.52715e-07 2.07285e-07 1.65438e-07 1.39904e-07 1.12819e-07 7.92963e-08 5.58064e-08 4.2683e-08 4.1168e-08 3.46512e-08 
1.17042e-07 9.67847e-08 -2.22772e-08 7.09815e-08 3.0979e-08 5.95693e-08 9.62876e-08 1.00684e-07 8.59699e-08 1.09213e-07 1.28518e-07 1.62821e-07 1.6748e-07 2.0619e-07 2.52715e-07 2.94413e-07 2.33567e-07 1.89929e-07 1.54259e-07 1.19568e-07 8.56748e-08 5.78341e-08 4.22106e-08 3.82635e-08 3.41758e-08 
5.79724e-08 6.15885e-08 -6.51868e-08 3.93657e-08 1.33251e-08 3.55964e-08 6.25648e-08 9.7294e-08 7.34358e-08 8.75644e-08 9.79559e-08 1.1827e-07 1.29387e-07 1.63625e-07 2.07285e-07 2.33567e-07 2.65916e-07 2.12973e-07 1.75584e-07 1.30576e-07 8.85558e-08 6.51235e-08 4.8982e-08 4.6247e-08 4.19371e-08 
-1.23498e-08 6.80759e-09 -6.12596e-08 5.36412e-09 -2.26104e-09 5.1693e-08 5.98292e-08 9.16092e-08 6.48194e-08 6.34501e-08 8.3769e-08 9.64178e-08 9.42557e-08 1.25206e-07 1.65438e-07 1.89929e-07 2.12973e-07 2.46672e-07 2.03226e-07 1.56347e-07 1.12159e-07 8.78556e-08 6.90379e-08 5.02412e-08 4.76957e-08 
-1.00857e-07 -2.45408e-08 -6.80555e-08 7.45568e-09 -2.01434e-09 4.96241e-08 4.94263e-08 8.53981e-08 6.60658e-08 5.57197e-08 6.46346e-08 7.87695e-08 7.5706e-08 1.07315e-07 1.39904e-07 1.54259e-07 1.75584e-07 2.03226e-07 2.2561e-07 1.67737e-07 1.24054e-07 9.3751e-08 7.36359e-08 5.87734e-08 5.48746e-08 
-8.71152e-08 -6.09647e-08 -4.06245e-08 3.10802e-09 -2.84741e-09 3.12033e-08 4.46151e-08 6.4696e-08 4.73759e-08 4.10896e-08 5.58489e-08 6.07836e-08 6.55537e-08 8.44573e-08 1.12819e-07 1.19568e-07 1.30576e-07 1.56347e-07 1.67737e-07 1.81564e-07 1.34182e-07 9.84058e-08 7.53627e-08 6.14082e-08 5.72117e-08 
-1.63835e-08 -9.00977e-09 9.76476e-09 6.49907e-08 3.47308e-08 3.95863e-08 4.31872e-08 6.16038e-08 4.86086e-08 3.15586e-08 4.65013e-08 5.44905e-08 5.78087e-08 5.82591e-08 7.92963e-08 8.56748e-08 8.85558e-08 1.12159e-07 1.24054e-07 1.34182e-07 1.58796e-07 1.19613e-07 9.37624e-08 7.38138e-08 6.76369e-08 
9.17162e-08 8.47698e-09 6.57611e-09 5.43826e-08 3.63086e-08 3.77753e-08 3.20711e-08 4.8887e-08 2.62182e-08 2.49122e-08 2.85092e-08 3.98854e-08 4.55549e-08 4.42834e-08 5.58064e-08 5.78341e-08 6.51235e-08 8.78556e-08 9.3751e-08 9.84058e-08 1.19613e-07 1.31688e-07 1.0866e-07 8.20046e-08 7.0646e-08 
5.08268e-08 3.2348e-08 -1.21174e-08 2.52455e-08 1.84478e-08 1.89555e-08 1.27319e-08 4.13876e-08 1.86912e-08 2.94136e-08 2.71413e-08 3.99546e-08 3.83931e-08 2.98668e-08 4.2683e-08 4.22106e-08 4.8982e-08 6.90379e-08 7.36359e-08 7.53627e-08 9.37624e-08 1.0866e-07 1.34726e-07 1.02858e-07 8.45066e-08 
-2.1151e-09 3.16174e-08 -1.9683e-08 3.71833e-08 3.28396e-08 1.78558e-08 2.14209e-08 4.13649e-08 2.92707e-08 2.72561e-08 2.84104e-08 2.90473e-08 3.50703e-08 2.51139e-08 4.1168e-08 3.82635e-08 4.6247e-08 5.02412e-08 5.87734e-08 6.14082e-08 7.38138e-08 8.20046e-08 1.02858e-07 1.24327e-07 9.89404e-08 
5.33807e-08 2.02316e-08 -2.30969e-08 4.14166e-08 2.69951e-08 1.74389e-08 2.0742e-08 4.03728e-08 3.15827e-08 2.43608e-08 2.64581e-08 2.75273e-08 3.49457e-08 2.05767e-08 3.46512e-08 3.41758e-08 4.19371e-08 4.76957e-08 5.48746e-08 5.72117e-08 6.76369e-08 7.0646e-08 8.45066e-08 9.89404e-08 1.15498e-07 
